Nome file,Classe,Sottoclasse,Ampiezza del segnale,Durata,Frequenza,Numero di canali,Fase,Frequenza massima interna,Bit Depth,Forma d'onda
67009007,Non-Target,Harp Seal,1.0,1.1390625,10240,1,0.062068965,0.0,Signed 16 bit PCM,"(11664,)"
67009008,Non-Target,Harp Seal,1.0,1.1390625,10240,1,0.12631579,0.0,Signed 16 bit PCM,"(11664,)"
67009009,Non-Target,Harp Seal,1.0,1.26328125,10240,1,0.014962593,0.0,Signed 16 bit PCM,"(12936,)"
6700900A,Non-Target,Harp Seal,1.0,2.4984375,10240,1,0.18691589,0.0,Signed 16 bit PCM,"(25584,)"
6700900B,Non-Target,Harp Seal,1.0,2.7796875,10240,1,-0.03601695,0.0,Signed 16 bit PCM,"(28464,)"
6700900D,Non-Target,Harp Seal,1.0,1.41796875,10240,1,0.09788868,0.0,Signed 16 bit PCM,"(14520,)"
6700900E,Non-Target,Harp Seal,1.0,1.41796875,10240,1,0.024213076,0.0,Signed 16 bit PCM,"(14520,)"
6700900F,Non-Target,Harp Seal,1.0,1.41796875,10240,1,-0.012875536,0.0,Signed 16 bit PCM,"(14520,)"
6700900G,Non-Target,Harp Seal,1.0,0.96796875,10240,1,0.013392857,0.0,Signed 16 bit PCM,"(9912,)"
6700900H,Non-Target,Harp Seal,1.0,3.440625,10240,1,-0.077220075,0.0,Signed 16 bit PCM,"(35232,)"
6700900I,Non-Target,Harp Seal,1.0,3.590625,10240,1,-0.04847397,0.0,Signed 16 bit PCM,"(36768,)"
6700900J,Non-Target,Harp Seal,1.0,0.7875,10240,1,-0.052173913,0.0,Signed 16 bit PCM,"(8064,)"
6700900K,Non-Target,Harp Seal,1.0,2.428125,10240,1,-0.1793313,0.0,Signed 16 bit PCM,"(24864,)"
6700900L,Non-Target,Harp Seal,1.0,5.015625,10240,1,0.036538463,0.0,Signed 16 bit PCM,"(51360,)"
6700900M,Non-Target,Harp Seal,1.0,1.7625,10240,1,-0.07481297,0.0,Signed 16 bit PCM,"(18048,)"
6700900N,Non-Target,Harp Seal,1.0,2.1703125,10240,1,-0.13293651,0.0,Signed 16 bit PCM,"(22224,)"
6700900P,Non-Target,Harp Seal,1.0,1.3546875,10240,1,-0.013761468,0.0,Signed 16 bit PCM,"(13872,)"
6700900Q,Non-Target,Harp Seal,1.0,3.421875,10240,1,-0.040632054,0.0,Signed 16 bit PCM,"(35040,)"
6700900R,Non-Target,Harp Seal,1.0,2.5359375,10240,1,0.004555809,0.0,Signed 16 bit PCM,"(25968,)"
6700900S,Non-Target,Harp Seal,1.0,4.246875,10240,1,0.31237322,0.0,Signed 16 bit PCM,"(43488,)"
6700900T,Non-Target,Harp Seal,1.0,0.646875,10240,1,0.14527027,0.0,Signed 16 bit PCM,"(6624,)"
6700900U,Non-Target,Harp Seal,1.0,1.35234375,10240,1,0.0,0.0,Signed 16 bit PCM,"(13848,)"
6700900W,Non-Target,Harp Seal,1.0,0.64453125,10240,1,0.05982906,0.0,Signed 16 bit PCM,"(6600,)"
67010001,Non-Target,Harp Seal,1.0,1.5,10240,1,0.07692308,0.0,Signed 16 bit PCM,"(15360,)"
67010002,Non-Target,Harp Seal,1.0,1.5,10240,1,0.055900622,0.0,Signed 16 bit PCM,"(15360,)"
67010003,Non-Target,Harp Seal,1.0,1.41796875,10240,1,0.023809524,0.0,Signed 16 bit PCM,"(14520,)"
67010004,Non-Target,Harp Seal,1.0,0.708984375,10240,1,0.25333333,0.0,Signed 16 bit PCM,"(7260,)"
67010005,Non-Target,Harp Seal,1.0,0.708984375,10240,1,0.05882353,0.0,Signed 16 bit PCM,"(7260,)"
67010006,Non-Target,Harp Seal,1.0,0.708984375,10240,1,-0.042682927,0.0,Signed 16 bit PCM,"(7260,)"
67010007,Non-Target,Harp Seal,1.0,1.30078125,10240,1,-0.2525773,0.0,Signed 16 bit PCM,"(13320,)"
67010008,Non-Target,Harp Seal,1.0,2.8359375,10240,1,-0.029900333,0.0,Signed 16 bit PCM,"(29040,)"
67010009,Non-Target,Harp Seal,1.0,0.708984375,10240,1,0.010638298,0.0,Signed 16 bit PCM,"(7260,)"
6701000A,Non-Target,Harp Seal,1.0,0.708984375,10240,1,0.05022831,0.0,Signed 16 bit PCM,"(7260,)"
6701000B,Non-Target,Harp Seal,1.0,0.708984375,10240,1,0.024653314,0.0,Signed 16 bit PCM,"(7260,)"
6701000C,Non-Target,Harp Seal,1.0,0.708984375,10240,1,0.05179283,0.0,Signed 16 bit PCM,"(7260,)"
6701000D,Non-Target,Harp Seal,1.0,0.708984375,10240,1,0.04411765,0.0,Signed 16 bit PCM,"(7260,)"
6701000E,Non-Target,Harp Seal,1.0,0.708984375,10240,1,0.07172996,0.0,Signed 16 bit PCM,"(7260,)"
6701000F,Non-Target,Harp Seal,1.0,1.41796875,10240,1,-0.0019417476,0.0,Signed 16 bit PCM,"(14520,)"
6701000G,Non-Target,Harp Seal,1.0,1.41796875,10240,1,0.015184382,0.0,Signed 16 bit PCM,"(14520,)"
6701000H,Non-Target,Harp Seal,1.0,1.41796875,10240,1,0.16216215,1255.5109,Signed 16 bit PCM,"(14520,)"
Pagr-call-NPI-Van-Parijs-02-harp-seal-clip,Non-Target,Harp Seal,1.0,26.59172335600907,44100,1,-0.07250755,0.0,Signed 16 bit PCM,"(1172695,)"
Soch-clicks-NOAA-PAGroup-01-humpback-dolphin-clip,Non-Target,Humpback dolphin,1.0,7.3965986394557826,44100,1,0.0017114575,0.0,Signed 16 bit PCM,"(326190,)"
4e34e6c7-5267-4c0b-8ff9-bf506086aa56,Non-Target,Humpback Whale,1.0,64.77979591836734,44100,1,0.41907182,0.0,Signed 16 bit PCM,"(2856789,)"
55113001,Non-Target,Humpback Whale,1.0,38.38335570469798,14900,1,-0.16666667,0.0,Signed 16 bit PCM,"(571912,)"
55113002,Non-Target,Humpback Whale,1.0,9.689597315436242,14900,1,-0.1702509,0.0,Signed 16 bit PCM,"(144375,)"
55113003,Non-Target,Humpback Whale,1.0,9.1448322147651,14900,1,0.22688274,0.0,Signed 16 bit PCM,"(136258,)"
55113004,Non-Target,Humpback Whale,1.0,9.559328859060402,14900,1,-0.07366482,0.0,Signed 16 bit PCM,"(142434,)"
55113007,Non-Target,Humpback Whale,1.0,27.43288590604027,14900,1,-0.06467662,0.0,Signed 16 bit PCM,"(408750,)"
5511300F,Non-Target,Humpback Whale,1.0,23.76993288590604,14900,1,-0.048913043,0.0,Signed 16 bit PCM,"(354172,)"
5635e3d6-1b3a-4c6b-8f90-28fdfbc4155c,Non-Target,Humpback Whale,1.0,16.07374149659864,22050,1,0.013384086,0.0,Signed 16 bit PCM,"(354426,)"
63019001,Non-Target,Humpback Whale,1.0,2.8359375,5120,1,-0.0016949152,0.0,Signed 16 bit PCM,"(14520,)"
63019002,Non-Target,Humpback Whale,1.0,2.8359375,5120,1,-0.004854369,0.0,Signed 16 bit PCM,"(14520,)"
63019003,Non-Target,Humpback Whale,1.0,2.8359375,5120,1,0.0038363172,321.35547,Signed 16 bit PCM,"(14520,)"
63019004,Non-Target,Humpback Whale,1.0,2.75625,5120,1,0.020304568,0.0,Signed 16 bit PCM,"(14112,)"
63019005,Non-Target,Humpback Whale,1.0,2.75625,5120,1,0.038265307,0.0,Signed 16 bit PCM,"(14112,)"
63019007,Non-Target,Humpback Whale,1.0,3.0,5120,1,0.060254924,0.0,Signed 16 bit PCM,"(15360,)"
6301900B,Non-Target,Humpback Whale,1.0,3.9998046875,5120,1,0.027863776,0.0,Signed 16 bit PCM,"(20479,)"
6301900C,Non-Target,Humpback Whale,1.0,3.9998046875,5120,1,-0.08571429,0.0,Signed 16 bit PCM,"(20479,)"
6301900D,Non-Target,Humpback Whale,1.0,1.8935546875,5120,1,0.019607844,0.0,Signed 16 bit PCM,"(9695,)"
6301900T,Non-Target,Humpback Whale,1.0,1.3875,5120,1,0.0030864198,0.0,Signed 16 bit PCM,"(7104,)"
6301900V,Non-Target,Humpback Whale,1.0,13.95973154362416,14900,1,0.01459854,0.0,Signed 16 bit PCM,"(208000,)"
6301900W,Non-Target,Humpback Whale,1.0,10.935906040268456,14900,1,-0.10176991,0.0,Signed 16 bit PCM,"(162945,)"
6301900Y,Non-Target,Humpback Whale,1.0,11.111073825503356,14900,1,0.04945055,0.0,Signed 16 bit PCM,"(165555,)"
6301900Z,Non-Target,Humpback Whale,1.0,11.210738255033558,14900,1,0.036231883,0.0,Signed 16 bit PCM,"(167040,)"
63019010,Non-Target,Humpback Whale,1.0,60.030738255033555,14900,1,0.01330377,0.0,Signed 16 bit PCM,"(894458,)"
63019011,Non-Target,Humpback Whale,1.0,9.091812080536913,14900,1,0.13145539,0.0,Signed 16 bit PCM,"(135468,)"
63019012,Non-Target,Humpback Whale,1.0,12.885906040268456,14900,1,-0.021875,0.0,Signed 16 bit PCM,"(192000,)"
63019014,Non-Target,Humpback Whale,1.0,10.95,14900,1,-0.04360465,550.5283,Signed 16 bit PCM,"(163155,)"
63019016,Non-Target,Humpback Whale,1.0,625.5406040268456,14900,1,0.019396551,0.0,Signed 16 bit PCM,"(9320555,)"
63019017,Non-Target,Humpback Whale,1.0,85.15818791946309,14900,1,0.02078522,0.0,Signed 16 bit PCM,"(1268857,)"
63019018,Non-Target,Humpback Whale,1.0,156.13422818791946,14900,1,0.0021834061,0.0,Signed 16 bit PCM,"(2326400,)"
63019019,Non-Target,Humpback Whale,1.0,14.095570469798657,14900,1,0.05042017,0.0,Signed 16 bit PCM,"(210024,)"
6301901A,Non-Target,Humpback Whale,1.0,122.91476510067115,14900,1,0.056872036,0.0,Signed 16 bit PCM,"(1831430,)"
6301901B,Non-Target,Humpback Whale,1.0,9.365369127516779,14900,1,0.122119814,0.0,Signed 16 bit PCM,"(139544,)"
6301901C,Non-Target,Humpback Whale,1.0,9.93986577181208,14900,1,0.093886465,0.0,Signed 16 bit PCM,"(148104,)"
6301901D,Non-Target,Humpback Whale,1.0,9.578523489932886,14900,1,0.07748184,0.0,Signed 16 bit PCM,"(142720,)"
6301901E,Non-Target,Humpback Whale,1.0,71.87355704697987,14900,1,-0.017777778,0.0,Signed 16 bit PCM,"(1070916,)"
6301901H,Non-Target,Humpback Whale,1.0,114.04429530201342,14900,1,0.04310345,0.0,Signed 16 bit PCM,"(1699260,)"
6301901L,Non-Target,Humpback Whale,1.0,709.0567785234899,14900,1,0.09247312,0.0,Signed 16 bit PCM,"(10564946,)"
6301901M,Non-Target,Humpback Whale,1.0,119.88677852348994,14900,1,-0.00867679,0.0,Signed 16 bit PCM,"(1786313,)"
6301901N,Non-Target,Humpback Whale,1.0,105.0706711409396,14900,1,-0.015086207,0.0,Signed 16 bit PCM,"(1565553,)"
6301901T,Non-Target,Humpback Whale,1.0,152.9986577181208,14900,1,0.036876354,0.0,Signed 16 bit PCM,"(2279680,)"
6301901U,Non-Target,Humpback Whale,1.0,14.027651006711409,14900,1,0.072916664,0.0,Signed 16 bit PCM,"(209012,)"
6301901V,Non-Target,Humpback Whale,1.0,11.193221476510066,14900,1,0.07606264,0.0,Signed 16 bit PCM,"(166779,)"
6304300E,Non-Target,Humpback Whale,1.0,13.003489932885905,14900,1,-0.042721517,0.0,Signed 16 bit PCM,"(193752,)"
6304300F,Non-Target,Humpback Whale,1.0,27.747651006711408,14900,1,-0.25538462,0.0,Signed 16 bit PCM,"(413440,)"
6304300K,Non-Target,Humpback Whale,1.0,14.35489932885906,14900,1,0.10211267,0.0,Signed 16 bit PCM,"(213888,)"
6304300M,Non-Target,Humpback Whale,1.0,7.559731543624161,14900,1,0.2780612,0.0,Signed 16 bit PCM,"(112640,)"
6304300N,Non-Target,Humpback Whale,1.0,17.200268456375838,14900,1,0.012004802,0.0,Signed 16 bit PCM,"(256284,)"
6304300O,Non-Target,Humpback Whale,1.0,15.449798657718121,14900,1,0.09955257,0.0,Signed 16 bit PCM,"(230202,)"
65381587-aedd-449b-8f4c-7f8bb553be4f,Non-Target,Humpback Whale,1.0,1423.805941043084,44100,1,0.26224557,0.0,Signed 16 bit PCM,"(62789842,)"
8002001M,Non-Target,Humpback Whale,1.0,1.6681640625,10240,1,0.0043956046,0.0,Signed 16 bit PCM,"(17082,)"
92201001,Non-Target,Humpback Whale,1.0,29.59268456375839,14900,1,0.05319149,0.0,Signed 16 bit PCM,"(440931,)"
92201002,Non-Target,Humpback Whale,1.0,5.084630872483221,14900,1,0.017730497,0.0,Signed 16 bit PCM,"(75761,)"
92201003,Non-Target,Humpback Whale,1.0,1.332281879194631,14900,1,0.07096774,0.0,Signed 16 bit PCM,"(19851,)"
92201005,Non-Target,Humpback Whale,1.0,4.081073825503355,14900,1,0.033088237,0.0,Signed 16 bit PCM,"(60808,)"
92201007,Non-Target,Humpback Whale,1.0,12.787114093959731,14900,1,0.015873017,0.0,Signed 16 bit PCM,"(190528,)"
9220100B,Non-Target,Humpback Whale,1.0,15.841140939597315,14900,1,0.03214286,0.0,Signed 16 bit PCM,"(236033,)"
9220100D,Non-Target,Humpback Whale,1.0,2.42248322147651,14900,1,0.039285716,0.0,Signed 16 bit PCM,"(36095,)"
9220100E,Non-Target,Humpback Whale,1.0,4.453221476510067,14900,1,0.02238806,0.0,Signed 16 bit PCM,"(66353,)"
9220100F,Non-Target,Humpback Whale,1.0,2.6948993288590604,14900,1,0.02173913,0.0,Signed 16 bit PCM,"(40154,)"
9220100G,Non-Target,Humpback Whale,1.0,17.98973154362416,14900,1,0.0877193,0.0,Signed 16 bit PCM,"(268047,)"
9220100Q,Non-Target,Humpback Whale,1.0,5.705234899328859,14900,1,0.08,0.0,Signed 16 bit PCM,"(85008,)"
9220100S,Non-Target,Humpback Whale,1.0,13.702013422818792,14900,1,0.07189543,0.0,Signed 16 bit PCM,"(204160,)"
9220100T,Non-Target,Humpback Whale,1.0,5.975838926174497,14900,1,0.017045455,0.0,Signed 16 bit PCM,"(89040,)"
9220100V,Non-Target,Humpback Whale,1.0,8.371073825503355,14900,1,0.03902439,0.0,Signed 16 bit PCM,"(124729,)"
9220100W,Non-Target,Humpback Whale,1.0,5.497986577181208,14900,1,0.02027027,0.0,Signed 16 bit PCM,"(81920,)"
9220100X,Non-Target,Humpback Whale,1.0,67.09261744966443,14900,1,0.01724138,0.0,Signed 16 bit PCM,"(999680,)"
9220100Z,Non-Target,Humpback Whale,1.0,3.1778523489932886,14900,1,0.03888889,0.0,Signed 16 bit PCM,"(47350,)"
akhumphi1x,Non-Target,Humpback Whale,1.0,47.232,32000,1,0.0,0.0,Signed 16 bit PCM,"(1511424,)"
cde82ded-68b8-4c67-b6c3-9ab190908357,Non-Target,Humpback Whale,1.0,71.3317006802721,44100,1,-0.023408813,0.0,Signed 16 bit PCM,"(3145728,)"
f7af47fb-4601-4fa3-9274-41be41b93276,Non-Target,Humpback Whale,1.0,178.93725623582768,44100,1,0.0,0.0,Signed 16 bit PCM,"(7891133,)"
GB_HW_SocialSounds_Thwop_Type3_and_whops_18112012_093108,Non-Target,Humpback Whale,1.0,6.84725,12000,1,0.019531846,0.0,Signed 16 bit PCM,"(82167,)"
Humpback-Calf-whispering-Peer-Madsen,Non-Target,Humpback Whale,1.0,22.058956916099774,44100,1,-0.0002522068,0.0,Signed 16 bit PCM,"(972800,)"
Humpback,Non-Target,Humpback Whale,1.0,13.699773242630386,44100,1,-3.7167814e-05,0.0,Signed 16 bit PCM,"(604160,)"
Humpback_socialsounds,Non-Target,Humpback Whale,1.0,87.8472,10000,1,0.0012512589,0.0,Signed 16 bit PCM,"(878472,)"
HWSong_GB,Non-Target,Humpback Whale,1.0,11.00875,12000,1,-0.0031433105,0.0,Signed 16 bit PCM,"(132105,)"
Meno-song-NOAA-PAGroup-13-humpback-clip,Non-Target,Humpback Whale,1.0,54.583,8000,1,-0.0020223486,0.0,Signed 16 bit PCM,"(436664,)"
SanctSound_CI02_01_humpbackwhale_20181103T074755,Non-Target,Humpback Whale,1.0,7.122,2000,1,0.0,0.0,Signed 16 bit PCM,"(14244,)"
SanctSound_CI04_04_humpbackwhale_20200225T112447Z,Non-Target,Humpback Whale,1.0,5.3315625,48000,1,0.0,0.0,Signed 16 bit PCM,"(255915,)"
SanctSound_CI05_04_humpbackwhale_20191227T124223Z,Non-Target,Humpback Whale,1.0,60.0,48000,1,0.0,0.0,Signed 16 bit PCM,"(2880000,)"
SanctSound_HI01_01_humpbackwhale_20190216T045823Z,Non-Target,Humpback Whale,1.0,10.203270833333333,48000,1,0.0,0.0,Signed 16 bit PCM,"(489757,)"
SanctSound_HI03_01_humpbackwhalesong_20190130T144409Z,Non-Target,Humpback Whale,1.0,59.735238095238095,44100,1,0.0,0.0,Signed 16 bit PCM,"(2634324,)"
SanctSound_HI05_01_humpbackwhalesong_20190101T105712Z,Non-Target,Humpback Whale,1.0,61.45199546485261,44100,1,0.0,0.0,Signed 16 bit PCM,"(2710033,)"
SanctSound_MB01_01_humpbackwhale_20181118T115929Z,Non-Target,Humpback Whale,1.0,600.0,96000,1,0.0,0.0,Signed 16 bit PCM,"(57600000,)"
SanctSound_MB02_01_humpbackwhale_20181118T115929Z,Non-Target,Humpback Whale,1.0,60.0,96000,1,9.648784e-05,0.0,Signed 16 bit PCM,"(5760000,)"
SanctSound_MB03_01_humpbackwhale_20190513T191247Z,Non-Target,Humpback Whale,1.0,60.0,2000,1,0.02475665,0.0,Signed 16 bit PCM,"(120000,)"
SanctSound_OC01_03_humbackwhalesong_20191107T001444Z,Non-Target,Humpback Whale,1.0,6.763916666666667,48000,1,9.646923e-05,0.0,Signed 16 bit PCM,"(324668,)"
SanctSound_OC02_02_humpbackwhale_20191024T074335Z,Non-Target,Humpback Whale,1.0,60.0,48000,1,0.0,0.0,Signed 16 bit PCM,"(2880000,)"
SanctSound_OC03_02_humpbackwhale_20191104T151853Z,Non-Target,Humpback Whale,1.0,9.151208333333333,48000,1,0.0,0.0,Signed 16 bit PCM,"(439258,)"
SanctSound_PM02_01_humpbackwhale_20200227T220002Z,Non-Target,Humpback Whale,1.0,15.299591836734693,44100,1,0.0,0.0,Signed 16 bit PCM,"(674712,)"
SanctSound_SB03_04_humpbackwhale_20190623T004507Z,Non-Target,Humpback Whale,1.0,5.000020833333333,48000,1,-0.00012143291,0.0,Signed 16 bit PCM,"(240001,)"
SanctSound_FK02_05_hurricane_20200824T203426Z,Non-Target,Hurricane,1.0,10.0,48000,1,0.0,0.0,Signed 16 bit PCM,"(480000,)"
SanctSound_GR03_02_hurricane_20190904T221437Z,Non-Target,Hurricane,1.0,5.000020833333333,48000,1,0.0,0.0,Signed 16 bit PCM,"(240001,)"
Whistle_Number_009,Non-Target,Indian Ocean Bottlenose Dolphin,1.0,2.4700208333333333,96000,1,0.004606843,0.0,Signed 16 bit PCM,"(237122,)"
Whistle_Number_010,Non-Target,Indian Ocean Bottlenose Dolphin,1.0,0.5000208333333334,96000,1,-0.071451426,0.0,Signed 16 bit PCM,"(48002,)"
Whistle_Number_029,Non-Target,Indian Ocean Bottlenose Dolphin,1.0,4.730020833333334,96000,1,-0.0347873,0.0,Signed 16 bit PCM,"(454082,)"
Whistle_Number_030,Non-Target,Indian Ocean Bottlenose Dolphin,1.0,2.2400208333333333,96000,1,0.026772022,0.0,Signed 16 bit PCM,"(215042,)"
Whistle_Number_034,Non-Target,Indian Ocean Bottlenose Dolphin,1.0,1.6600208333333333,96000,1,0.052138455,0.0,Signed 16 bit PCM,"(159362,)"
Whistle_Number_104,Non-Target,Indian Ocean Bottlenose Dolphin,1.0,5.060020833333334,96000,1,0.023306966,0.0,Signed 16 bit PCM,"(485762,)"
Whistle_Number_123,Non-Target,Indian Ocean Bottlenose Dolphin,1.0,0.9600208333333333,96000,1,-0.0337112,0.0,Signed 16 bit PCM,"(92162,)"
Whistle_Number_141,Non-Target,Indian Ocean Bottlenose Dolphin,1.0,1.3800208333333333,96000,1,0.016203642,0.0,Signed 16 bit PCM,"(132482,)"
Whistle_Number_194,Non-Target,Indian Ocean Bottlenose Dolphin,1.0,0.8000208333333333,96000,1,-0.013981104,0.0,Signed 16 bit PCM,"(76802,)"
2832079a-0115-4b94-b895-185317774abd,Non-Target,Killer Whale,1.0,31.207619047619048,44100,1,-0.058776855,0.0,Signed 16 bit PCM,"(1376256,)"
60026001,Non-Target,Killer Whale,1.0,1.6999755859375,40960,1,-0.004385965,0.0,Signed 16 bit PCM,"(69631,)"
60026002,Non-Target,Killer Whale,1.0,1.275,40960,1,0.017416546,0.0,Signed 16 bit PCM,"(52224,)"
60026003,Non-Target,Killer Whale,1.0,1.275,40960,1,0.03006012,0.0,Signed 16 bit PCM,"(52224,)"
60026004,Non-Target,Killer Whale,1.0,1.6999755859375,40960,1,0.0627451,0.0,Signed 16 bit PCM,"(69631,)"
60026005,Non-Target,Killer Whale,1.0,2.9999755859375,40960,1,-0.06632653,0.0,Signed 16 bit PCM,"(122879,)"
60026006,Non-Target,Killer Whale,1.0,1.5999755859375,40960,1,0.12244898,0.0,Signed 16 bit PCM,"(65535,)"
6002600A,Non-Target,Killer Whale,1.0,1.8937255859375,40960,1,0.02749141,0.0,Signed 16 bit PCM,"(77567,)"
6002600B,Non-Target,Killer Whale,1.0,1.8937255859375,40960,1,-0.0815534,0.0,Signed 16 bit PCM,"(77567,)"
64020001,Non-Target,Killer Whale,1.0,1.415625,20480,1,0.0,0.0,Signed 16 bit PCM,"(28992,)"
64020003,Non-Target,Killer Whale,1.0,1.415625,20480,1,0.004310345,0.0,Signed 16 bit PCM,"(28992,)"
76d2ae6f-616f-4ef1-91a8-d797cbf7cd36,Non-Target,Killer Whale,1.0,21.75362811791383,44100,1,0.28055844,0.0,Signed 16 bit PCM,"(959335,)"
89405023,Non-Target,Killer Whale,1.0,14.24945205479452,21900,1,0.0,0.0,Signed 16 bit PCM,"(312063,)"
9230000L,Non-Target,Killer Whale,1.0,3.4506392694063925,21900,1,-0.208,0.0,Signed 16 bit PCM,"(75569,)"
92300013,Non-Target,Killer Whale,1.0,3.4775342465753423,21900,1,-0.019480519,0.0,Signed 16 bit PCM,"(76158,)"
92301007,Non-Target,Killer Whale,1.0,3.722191780821918,21900,1,-0.033333335,0.0,Signed 16 bit PCM,"(81516,)"
92304008,Non-Target,Killer Whale,1.0,2.094611872146119,21900,1,-0.034722224,0.0,Signed 16 bit PCM,"(45872,)"
9230400D,Non-Target,Killer Whale,1.0,1.731187214611872,21900,1,0.41322315,0.0,Signed 16 bit PCM,"(37913,)"
9750000S,Non-Target,Killer Whale,1.0,3.413881278538813,21900,1,-0.025,0.0,Signed 16 bit PCM,"(74764,)"
97501009,Non-Target,Killer Whale,1.0,1.6976712328767123,21900,1,-0.15,0.0,Signed 16 bit PCM,"(37179,)"
97503007,Non-Target,Killer Whale,1.0,1.677351598173516,21900,1,-0.10169491,0.0,Signed 16 bit PCM,"(36734,)"
9750300I,Non-Target,Killer Whale,1.0,1.2238812785388127,21900,1,-0.027777778,0.0,Signed 16 bit PCM,"(26803,)"
9750300N,Non-Target,Killer Whale,1.0,11.367625570776255,21900,1,-0.018918918,0.0,Signed 16 bit PCM,"(248951,)"
9750300Q,Non-Target,Killer Whale,1.0,1.0641095890410959,21900,1,-0.4047619,0.0,Signed 16 bit PCM,"(23304,)"
9750300V,Non-Target,Killer Whale,1.0,5.098173515981735,21900,1,0.0,0.0,Signed 16 bit PCM,"(111650,)"
9750300Z,Non-Target,Killer Whale,1.0,2.322191780821918,21900,1,-0.025641026,0.0,Signed 16 bit PCM,"(50856,)"
97503018,Non-Target,Killer Whale,1.0,5.901735159817352,21900,1,-0.07317073,0.0,Signed 16 bit PCM,"(129248,)"
9750301L,Non-Target,Killer Whale,1.0,2.735342465753425,21900,1,-0.067226894,0.0,Signed 16 bit PCM,"(59904,)"
9750301M,Non-Target,Killer Whale,1.0,1.0476712328767124,21900,1,-0.11111111,0.0,Signed 16 bit PCM,"(22944,)"
9750301O,Non-Target,Killer Whale,1.0,1.2832876712328767,21900,1,-0.054545455,0.0,Signed 16 bit PCM,"(28104,)"
9750301Q,Non-Target,Killer Whale,1.0,2.7593607305936074,21900,1,-0.121212125,0.0,Signed 16 bit PCM,"(60430,)"
9750400C,Non-Target,Killer Whale,1.0,3.2847488584474887,21900,1,-0.02341137,0.0,Signed 16 bit PCM,"(71936,)"
9750400J,Non-Target,Killer Whale,1.0,2.6063013698630138,21900,1,-0.22413793,0.0,Signed 16 bit PCM,"(57078,)"
9750400V,Non-Target,Killer Whale,1.0,4.573835616438356,21900,1,-0.060606062,0.0,Signed 16 bit PCM,"(100167,)"
9761900T,Non-Target,Killer Whale,1.0,3.0590867579908676,21900,1,-0.05755396,0.0,Signed 16 bit PCM,"(66994,)"
97619015,Non-Target,Killer Whale,1.0,2.177077625570776,21900,1,-0.038327526,0.0,Signed 16 bit PCM,"(47678,)"
9769201Q,Non-Target,Killer Whale,1.0,2.0305479452054795,21900,1,-0.00095328887,0.0,Signed 16 bit PCM,"(44469,)"
d708efda-0bef-4399-b256-b5346836405c,Non-Target,Killer Whale,1.0,70.34775510204082,22050,1,0.0,0.0,Signed 16 bit PCM,"(1551168,)"
e60488c2-30fb-414b-bc9f-ee16f886a897,Non-Target,Killer Whale,1.0,85.09560090702948,44100,1,-0.033081055,0.0,Signed 16 bit PCM,"(3752716,)"
killer whales call and buzz - heike vester,Non-Target,Killer Whale,1.0,1.15437641723356,22050,1,0.0,0.0,Signed 16 bit PCM,"(25454,)"
killer whales calls and clicks - heike vester,Non-Target,Killer Whale,1.0,1.5419501133786848,22050,1,0.0,0.0,Signed 16 bit PCM,"(34000,)"
Orca-Hunting-Clicks-2,Non-Target,Killer Whale,1.0,40.867120181405895,44100,1,0.0,0.0,Signed 16 bit PCM,"(1802240,)"
Orcas-Hunting-and-Chattering-1,Non-Target,Killer Whale,1.0,418.4932426303855,44100,1,0.0,0.0,Signed 16 bit PCM,"(18455552,)"
Orcinus_orca1-1,Non-Target,Killer Whale,1.0,1.0558854166666667,96000,1,-0.38229674,0.0,Signed 16 bit PCM,"(101365,)"
Orcinus_orca2-1,Non-Target,Killer Whale,1.0,1.5895833333333333,96000,1,0.808505,0.0,Signed 16 bit PCM,"(152600,)"
Orcinus_orca3-1,Non-Target,Killer Whale,1.0,1.83715625,96000,1,0.16647542,0.0,Signed 16 bit PCM,"(176367,)"
Oror-Multisound-AWI-Van-Opzeeland-01-killer-clip,Non-Target,Killer Whale,1.0,53.49984126984127,44100,1,0.04243896,0.0,Signed 16 bit PCM,"(2359343,)"
SanctSound_MB01_05_killerwhale_20200423T164427Z,Non-Target,Killer Whale,1.0,4.5358125,48000,1,0.0,0.0,Signed 16 bit PCM,"(217719,)"
SanctSound_MB02_04_killerwhales_20200414T081659Z,Non-Target,Killer Whale,1.0,7.480125,48000,1,-9.6534415e-05,0.0,Signed 16 bit PCM,"(359046,)"
SanctSound_OC03_02_killerwhale_20191128T091339Z,Non-Target,Killer Whale,1.0,6.684354166666667,48000,1,0.0,0.0,Signed 16 bit PCM,"(320849,)"
T0003_127_echoloc-buzz_7.24.1-1,Non-Target,Killer Whale,1.0,0.47402083333333334,96000,1,0.79968715,0.0,Signed 16 bit PCM,"(45506,)"
T0003_55_pulse_2.49.3-1,Non-Target,Killer Whale,1.0,0.9926770833333334,96000,1,-0.03308484,0.0,Signed 16 bit PCM,"(95297,)"
T0003_60_pulse_3.10.4-1,Non-Target,Killer Whale,1.0,1.17753125,96000,1,-0.21583539,0.0,Signed 16 bit PCM,"(113043,)"
T0003_64_whistle_3.23.9,Non-Target,Killer Whale,1.0,0.5310208333333334,96000,1,-0.13500196,0.0,Signed 16 bit PCM,"(50978,)"
T0014_2_whistle_8.17.7,Non-Target,Killer Whale,1.0,0.3281354166666667,96000,1,-0.4415436,0.0,Signed 16 bit PCM,"(31501,)"
